transaction_id,transaction_date,transaction_time,store_id,store_location,product_id,transaction_qty,unit_price,product_category,product_type,product_detail,Size,Total Bill,Month Name,Day Name,Hour,Day of Week,Month
147672,6/29/2023,11:33:54 AM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,June,Thursday,11,4,6
147971,6/29/2023,3:05:36 PM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,June,Thursday,15,4,6
148093,6/29/2023,4:31:58 PM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,June,Thursday,16,4,6
148644,6/30/2023,8:46:45 AM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,June,Friday,8,5,6
148741,6/30/2023,9:23:51 AM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,June,Friday,9,5,6
148819,6/30/2023,9:52:31 AM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,June,Friday,9,5,6
80510,5/1/2023,9:08:52 AM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,May,Monday,9,1,5
81181,5/1/2023,4:43:33 PM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,May,Monday,16,1,5
81209,5/1/2023,5:01:31 PM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,May,Monday,17,1,5
81564,5/2/2023,9:20:08 AM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,May,Tuesday,9,2,5
81571,5/2/2023,9:29:12 AM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,May,Tuesday,9,2,5
81590,5/2/2023,9:58:08 AM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,May,Tuesday,9,2,5
81630,5/2/2023,10:36:18 AM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,May,Tuesday,10,2,5
81780,5/2/2023,12:30:52 PM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,May,Tuesday,12,2,5
82219,5/2/2023,4:47:49 PM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,May,Tuesday,16,2,5
82368,5/2/2023,6:23:01 PM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,May,Tuesday,18,2,5
82564,5/3/2023,8:31:55 AM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,May,Wednesday,8,3,5
82631,5/3/2023,9:27:13 AM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,May,Wednesday,9,3,5
82641,5/3/2023,9:50:30 AM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,May,Wednesday,9,3,5
82893,5/3/2023,12:47:41 PM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,May,Wednesday,12,3,5
83350,5/3/2023,5:27:24 PM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,May,Wednesday,17,3,5
83721,5/4/2023,10:26:31 AM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,May,Thursday,10,4,5
84052,5/4/2023,2:03:01 PM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,May,Thursday,14,4,5
84083,5/4/2023,2:17:15 PM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,May,Thursday,14,4,5
84218,5/4/2023,3:34:44 PM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,May,Thursday,15,4,5
84492,5/4/2023,6:23:26 PM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,May,Thursday,18,4,5
84533,5/4/2023,6:48:32 PM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,May,Thursday,18,4,5
85311,5/5/2023,3:55:29 PM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,May,Friday,15,5,5
85604,5/5/2023,7:08:26 PM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,May,Friday,19,5,5
85623,5/5/2023,7:22:27 PM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,May,Friday,19,5,5
85959,5/6/2023,12:26:46 PM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,May,Saturday,12,6,5
86045,5/6/2023,1:20:40 PM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,May,Saturday,13,6,5
86304,5/6/2023,4:05:32 PM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,May,Saturday,16,6,5
86469,5/6/2023,5:49:34 PM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,May,Saturday,17,6,5
86587,5/6/2023,7:22:00 PM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,May,Saturday,19,6,5
86610,5/6/2023,7:41:02 PM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,May,Saturday,19,6,5
86952,5/7/2023,8:56:57 AM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,May,Sunday,8,0,5
87566,5/7/2023,5:16:43 PM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,May,Sunday,17,0,5
88082,5/8/2023,9:29:02 AM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,May,Monday,9,1,5
88234,5/8/2023,10:33:23 AM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,May,Monday,10,1,5
89396,5/9/2023,10:06:00 AM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,May,Tuesday,10,2,5
89593,5/9/2023,11:22:47 AM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,May,Tuesday,11,2,5
89740,5/9/2023,2:27:09 PM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,May,Tuesday,14,2,5
89812,5/9/2023,4:03:21 PM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,May,Tuesday,16,2,5
90240,5/10/2023,8:06:09 AM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,May,Wednesday,8,3,5
90882,5/10/2023,2:03:04 PM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,May,Wednesday,14,3,5
91038,5/10/2023,5:06:31 PM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,May,Wednesday,17,3,5
91495,5/11/2023,8:44:39 AM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,May,Thursday,8,4,5
91510,5/11/2023,8:51:21 AM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,May,Thursday,8,4,5
92134,5/11/2023,5:25:02 PM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,May,Thursday,17,4,5
92174,5/11/2023,6:20:45 PM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,May,Thursday,18,4,5
92409,5/12/2023,7:56:16 AM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,May,Friday,7,5,5
92975,5/12/2023,1:46:37 PM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,May,Friday,13,5,5
93046,5/12/2023,3:08:14 PM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,May,Friday,15,5,5
93075,5/12/2023,3:50:38 PM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,May,Friday,15,5,5
93227,5/12/2023,6:49:50 PM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,May,Friday,18,5,5
93241,5/12/2023,7:12:23 PM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,May,Friday,19,5,5
93389,5/13/2023,8:05:11 AM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,May,Saturday,8,6,5
93778,5/13/2023,10:08:15 AM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,May,Saturday,10,6,5
93786,5/13/2023,10:08:51 AM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,May,Saturday,10,6,5
93791,5/13/2023,10:11:10 AM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,May,Saturday,10,6,5
94105,5/13/2023,1:54:30 PM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,May,Saturday,13,6,5
94382,5/13/2023,7:39:24 PM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,May,Saturday,19,6,5
94399,5/13/2023,8:30:18 PM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,May,Saturday,20,6,5
94589,5/14/2023,8:34:42 AM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,May,Sunday,8,0,5
94626,5/14/2023,8:46:45 AM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,May,Sunday,8,0,5
94828,5/14/2023,9:38:49 AM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,May,Sunday,9,0,5
95275,5/14/2023,3:02:03 PM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,May,Sunday,15,0,5
95516,5/15/2023,6:37:58 AM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,May,Monday,6,1,5
95684,5/15/2023,7:59:59 AM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,May,Monday,7,1,5
95700,5/15/2023,8:04:49 AM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,May,Monday,8,1,5
95842,5/15/2023,8:54:21 AM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,May,Monday,8,1,5
95892,5/15/2023,9:11:47 AM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,May,Monday,9,1,5
96739,5/16/2023,7:15:05 AM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,May,Tuesday,7,2,5
96794,5/16/2023,7:36:16 AM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,May,Tuesday,7,2,5
97390,5/16/2023,11:18:10 AM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,May,Tuesday,11,2,5
97595,5/16/2023,2:40:30 PM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,May,Tuesday,14,2,5
98464,5/17/2023,10:43:49 AM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,May,Wednesday,10,3,5
100456,5/19/2023,8:41:25 AM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,May,Friday,8,5,5
101092,5/19/2023,3:52:14 PM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,May,Friday,15,5,5
101446,5/20/2023,8:19:08 AM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,May,Saturday,8,6,5
101619,5/20/2023,9:00:25 AM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,May,Saturday,9,6,5
102259,5/20/2023,4:29:24 PM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,May,Saturday,16,6,5
102369,5/20/2023,6:51:12 PM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,May,Saturday,18,6,5
102581,5/21/2023,8:24:52 AM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,May,Sunday,8,0,5
102782,5/21/2023,9:28:59 AM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,May,Sunday,9,0,5
103008,5/21/2023,10:43:46 AM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,May,Sunday,10,0,5
103634,5/22/2023,7:36:56 AM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,May,Monday,7,1,5
103784,5/22/2023,8:53:44 AM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,May,Monday,8,1,5
103995,5/22/2023,10:45:05 AM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,May,Monday,10,1,5
104546,5/22/2023,6:26:20 PM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,May,Monday,18,1,5
104673,5/23/2023,6:55:50 AM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,May,Tuesday,6,2,5
105035,5/23/2023,9:54:10 AM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,May,Tuesday,9,2,5
105486,5/23/2023,4:21:25 PM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,May,Tuesday,16,2,5
105537,5/23/2023,5:14:16 PM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,May,Tuesday,17,2,5
106295,5/24/2023,12:20:56 PM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,May,Wednesday,12,3,5
107112,5/25/2023,9:14:20 AM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,May,Thursday,9,4,5
107300,5/25/2023,10:54:34 AM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,May,Thursday,10,4,5
108020,5/26/2023,8:07:29 AM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,May,Friday,8,5,5
108058,5/26/2023,8:26:47 AM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,May,Friday,8,5,5
109317,5/27/2023,9:52:31 AM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,May,Saturday,9,6,5
110015,5/27/2023,6:23:02 PM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,May,Saturday,18,6,5
110195,5/28/2023,8:22:11 AM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,May,Sunday,8,0,5
110415,5/28/2023,11:12:15 AM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,May,Sunday,11,0,5
110620,5/28/2023,1:49:53 PM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,May,Sunday,13,0,5
111256,5/29/2023,9:19:09 AM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,May,Monday,9,1,5
111416,5/29/2023,11:33:54 AM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,May,Monday,11,1,5
111598,5/29/2023,2:07:41 PM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,May,Monday,14,1,5
111797,5/29/2023,4:31:58 PM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,May,Monday,16,1,5
112300,5/30/2023,8:53:44 AM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,May,Tuesday,8,2,5
112389,5/30/2023,9:29:02 AM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,May,Tuesday,9,2,5
112902,5/30/2023,4:45:58 PM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,May,Tuesday,16,2,5
113364,5/31/2023,9:20:08 AM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,May,Wednesday,9,3,5
113411,5/31/2023,9:38:49 AM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,May,Wednesday,9,3,5
113846,5/31/2023,3:50:38 PM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,May,Wednesday,15,3,5
114007,5/31/2023,7:39:24 PM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,May,Wednesday,19,3,5
33800,3/1/2023,9:08:52 AM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,March,Wednesday,9,3,3
34234,3/1/2023,5:01:31 PM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,March,Wednesday,17,3,3
34476,3/2/2023,9:58:08 AM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,March,Thursday,9,4,3
34593,3/2/2023,12:30:52 PM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,March,Thursday,12,4,3
34876,3/2/2023,4:47:49 PM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,March,Thursday,16,4,3
35100,3/3/2023,8:31:55 AM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,March,Friday,8,5,3
35323,3/3/2023,12:56:02 PM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,March,Friday,12,5,3
35629,3/3/2023,5:27:24 PM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,March,Friday,17,5,3
35739,3/3/2023,7:22:36 PM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,March,Friday,19,5,3
35869,3/4/2023,10:26:31 AM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,March,Saturday,10,6,3
35896,3/4/2023,11:12:15 AM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,March,Saturday,11,6,3
36149,3/4/2023,3:16:24 PM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,March,Saturday,15,6,3
36337,3/4/2023,6:23:26 PM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,March,Saturday,18,6,3
36362,3/4/2023,6:48:32 PM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,March,Saturday,18,6,3
36655,3/5/2023,12:59:37 PM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,March,Sunday,12,0,3
37036,3/5/2023,7:22:27 PM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,March,Sunday,19,0,3
37277,3/6/2023,12:26:46 PM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,March,Monday,12,1,3
37326,3/6/2023,1:20:40 PM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,March,Monday,13,1,3
37579,3/6/2023,5:49:34 PM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,March,Monday,17,1,3
37653,3/6/2023,7:41:02 PM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,March,Monday,19,1,3
37966,3/7/2023,10:03:16 AM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,March,Tuesday,10,2,3
38021,3/7/2023,10:42:23 AM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,March,Tuesday,10,2,3
39396,3/9/2023,10:06:00 AM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,March,Thursday,10,4,3
39475,3/9/2023,10:36:59 AM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,March,Thursday,10,4,3
39669,3/9/2023,4:03:21 PM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,March,Thursday,16,4,3
39814,3/10/2023,6:30:39 AM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,March,Friday,6,5,3
39942,3/10/2023,8:06:09 AM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,March,Friday,8,5,3
40349,3/10/2023,2:03:04 PM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,March,Friday,14,5,3
40679,3/11/2023,7:53:40 AM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,March,Saturday,7,6,3
40766,3/11/2023,8:51:21 AM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,March,Saturday,8,6,3
41204,3/11/2023,6:20:45 PM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,March,Saturday,18,6,3
41366,3/12/2023,7:56:16 AM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,March,Sunday,7,0,3
41710,3/12/2023,1:46:37 PM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,March,Sunday,13,0,3
41776,3/12/2023,3:50:38 PM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,March,Sunday,15,0,3
41886,3/12/2023,6:49:50 PM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,March,Sunday,18,0,3
41895,3/12/2023,7:12:23 PM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,March,Sunday,19,0,3
42222,3/13/2023,10:08:51 AM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,March,Monday,10,1,3
42231,3/13/2023,10:11:10 AM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,March,Monday,10,1,3
42249,3/13/2023,10:27:23 AM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,March,Monday,10,1,3
42538,3/13/2023,4:11:44 PM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,March,Monday,16,1,3
42620,3/13/2023,7:39:24 PM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,March,Monday,19,1,3
42633,3/13/2023,8:30:18 PM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,March,Monday,20,1,3
42763,3/14/2023,8:34:42 AM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,March,Tuesday,8,2,3
43117,3/14/2023,11:59:20 AM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,March,Tuesday,11,2,3
43353,3/15/2023,6:37:58 AM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,March,Wednesday,6,3,3
44141,3/16/2023,7:29:30 AM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,March,Thursday,7,4,3
44585,3/16/2023,1:24:09 PM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,March,Thursday,13,4,3
44854,3/17/2023,6:55:23 AM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,March,Friday,6,5,3
45122,3/17/2023,9:53:50 AM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,March,Friday,9,5,3
46455,3/19/2023,8:41:25 AM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,March,Sunday,8,0,3
47655,3/20/2023,6:51:12 PM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,March,Monday,18,1,3
48054,3/21/2023,10:43:46 AM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,March,Tuesday,10,2,3
48458,3/22/2023,8:02:04 AM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,March,Wednesday,8,3,3
48525,3/22/2023,8:53:44 AM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,March,Wednesday,8,3,3
49049,3/23/2023,6:55:50 AM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,March,Thursday,6,4,3
49604,3/23/2023,5:14:16 PM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,March,Thursday,17,4,3
50130,3/24/2023,12:20:56 PM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,March,Friday,12,5,3
51104,3/25/2023,7:38:24 PM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,March,Saturday,19,6,3
51240,3/26/2023,8:07:29 AM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,March,Sunday,8,0,3
51268,3/26/2023,8:26:47 AM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,March,Sunday,8,0,3
52139,3/27/2023,10:40:36 AM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,March,Monday,10,1,3
52601,3/28/2023,8:22:11 AM,8,Hell's Kitchen,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Regular,5,March,Tuesday,8,2,3
